Time;PV_Power;PV_Energy;Grid_Power;GridEn_consumed;GridEn_injected;LoadTot;Load_Energy;Conso;Unnamed: 9;Unnamed: 10;Frequency;Power_Factor;THDV1_net;THDV2_net;THDV3_net;THDI1_net;THDI2_net;THDI3_net;THDV1_pv;THDV2_pv;THDV3_pv;THDI1_pv;THDI2_pv;THDI3_pv
25/05/2018 10:45;18105.89;177738.15;505.0;273898.0;0.0;18611.11;451636.0;27584.07;;;50.0;0.99;1.42;1.39;1.54;49.62;58.59;47.03;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 10:50;16475.53;177739.07;1441.33;273898.0;0.0;17916.67;451637.37;27584.07;;;50.0;0.99;1.26;1.32;1.48;34.45;56.21;26.32;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 10:55;21122.4;177740.45;1311.37;273898.0;0.0;22433.33;451638.77;27584.07;;;50.0;0.79;1.23;1.27;1.5;37.39;46.54;24.93;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:00;49700.0;177743.46;-2059.23;273898.0;0.0;47650.0;451641.87;27584.07;;;50.0;-0.99;1.47;1.42;1.7;56.45;14.12;39.62;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:05;51036.07;177747.46;-3186.97;273898.0;0.0;47850.0;451645.87;27584.07;;;49.99;-0.99;1.32;1.29;1.53;30.25;11.05;29.17;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:10;51621.07;177751.46;-3280.1;273898.0;0.0;48341.67;451649.87;27584.07;;;50.0;-0.99;1.3;1.29;1.53;32.97;10.83;22.83;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:15;48175.17;177755.47;-2758.93;273898.0;0.0;45416.67;451653.83;27584.07;;;50.0;-0.73;1.14;1.17;1.32;34.95;12.96;31.19;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:20;16372.33;177758.01;1511.63;273898.13;0.0;17883.33;451656.47;27584.07;;;50.0;0.92;1.42;1.4;1.66;37.84;53.37;28.33;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:25;25493.2;177759.42;1073.83;273899.0;0.0;26566.67;451658.0;27584.07;;;50.0;0.66;1.57;1.5;1.72;36.18;46.81;25.74;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:30;39652.0;177762.45;-2094.17;273899.0;0.0;37558.33;451661.07;27584.07;;;50.0;-0.33;1.28;1.29;1.51;52.37;16.68;36.68;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:35;51142.43;177765.83;-3301.63;273899.0;0.0;47841.67;451664.47;27584.07;;;50.0;-0.92;1.38;1.36;1.61;33.25;11.15;25.87;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:40;51895.7;177769.87;-2438.1;273899.0;0.0;49458.33;451668.57;27584.07;;;50.0;-0.99;1.3;1.31;1.5;47.21;11.05;33.39;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:45;26788.3;177773.3;203.57;273899.0;0.0;26991.67;451672.0;27584.07;;;50.0;0.53;1.17;1.22;1.43;48.76;42.0;35.12;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:50;16536.57;177774.82;1363.67;273899.0;0.0;17900.0;451673.57;27584.07;;;50.0;0.99;1.3;1.28;1.52;40.31;57.18;27.54;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 11:55;16587.13;177776.23;1346.53;273899.0;0.0;17933.33;451675.1;27584.07;;;50.0;0.99;1.28;1.25;1.54;37.88;54.65;31.59;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:00;23125.6;177777.76;1458.3;273899.0;0.0;24583.33;451676.77;27584.07;;;50.0;0.86;1.26;1.21;1.48;39.6;51.39;26.44;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:05;46933.6;177780.47;-2759.17;273899.0;0.0;44175.0;451679.5;27584.07;;;50.0;-0.33;1.36;1.28;1.6;42.56;19.95;28.34;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:10;24044.93;177783.75;530.17;273899.0;0.0;24575.0;451682.87;27584.07;;;50.0;0.53;1.56;1.5;1.79;37.69;41.02;29.84;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:15;17467.9;177785.14;1291.17;273899.0;0.0;18758.33;451684.4;27584.07;;;50.0;0.99;1.55;1.47;1.86;37.67;61.36;36.8;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:20;16345.77;177786.58;1563.17;273899.0;0.0;17908.33;451685.87;27584.07;;;50.0;0.99;1.45;1.39;1.68;39.51;58.15;28.27;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:25;40419.73;177788.86;-1320.27;273899.0;0.0;39100.0;451688.27;27584.07;;;50.0;-0.26;1.57;1.54;1.91;70.35;24.49;46.56;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:30;49708.43;177792.4;-2959.27;273899.0;0.0;46750.0;451691.83;27584.07;;;50.0;-0.86;1.52;1.47;1.82;49.05;13.52;33.33;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:35;29282.47;177795.89;-790.9;273899.0;0.0;28491.67;451695.33;27584.07;;;50.0;0.39;1.49;1.37;1.75;48.69;37.91;35.65;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:40;19741.33;177797.65;2134.53;273899.7;0.0;21875.0;451697.23;27584.07;;;50.0;0.99;1.64;1.5;1.89;33.18;47.38;26.55;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:45;23841.63;177799.49;867.1;273900.0;0.0;24708.33;451699.13;27584.07;;;50.0;0.46;1.67;1.5;1.91;52.82;53.13;39.56;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:50;42978.97;177801.75;-2646.13;273900.0;0.0;40333.33;451701.43;27584.07;;;50.0;-0.2;1.81;1.64;2.07;43.2;23.47;33.88;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 12:55;52625.63;177805.78;-3584.77;273900.0;0.0;49041.67;451705.5;27584.07;;;50.0;-0.99;2.13;1.9;2.36;40.5;13.33;30.15;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:00;50686.67;177809.83;-2337.27;273900.0;0.0;48350.0;451709.6;27584.07;;;50.0;-0.99;2.1;1.88;2.35;61.38;17.75;44.47;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:05;49938.47;177813.83;-3072.33;273900.0;0.0;46866.67;451713.57;27584.07;;;50.0;-0.92;2.24;2.03;2.47;48.19;15.5;39.13;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:10;41290.67;177817.53;-1674.6;273900.0;0.0;39616.67;451717.3;27584.07;;;50.0;-0.46;2.23;2.0;2.46;64.31;25.12;53.84;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:15;24631.73;177819.99;393.33;273900.0;0.0;25025.0;451719.77;27584.07;;;50.0;0.86;2.29;2.07;2.48;63.27;51.15;53.09;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:20;48448.67;177822.99;-2616.23;273900.0;0.0;45833.33;451722.73;27584.07;;;50.0;-0.99;2.27;2.01;2.37;50.12;16.85;46.73;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:25;48270.97;177826.79;-2863.53;273900.0;0.0;45408.33;451726.6;27584.07;;;50.0;-0.99;2.32;2.11;2.47;46.61;16.21;43.07;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:30;47040.43;177830.54;-2441.1;273900.0;0.0;44600.0;451730.4;27584.07;;;50.0;-0.99;2.25;2.05;2.41;57.63;18.05;44.04;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:35;46668.27;177834.26;-1835.83;273900.0;0.0;44833.33;451734.1;27584.07;;;50.0;-0.99;2.17;2.04;2.38;71.3;19.77;51.79;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:40;30998.97;177837.44;-941.03;273900.0;0.0;30058.33;451737.23;27584.07;;;50.0;0.06;2.09;1.94;2.29;68.04;36.22;55.11;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:45;25673.87;177840.01;434.6;273900.0;0.0;26108.33;451739.77;27584.07;;;50.0;0.18;2.14;1.99;2.35;42.81;31.43;32.99;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:50;12240.1;177841.14;2077.4;273900.0;0.0;14316.67;451741.2;27584.07;;;50.0;0.98;1.94;1.85;2.21;29.94;46.77;33.79;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 13:55;30380.5;177842.59;136.47;273900.0;0.0;30516.67;451742.73;27584.07;;;50.0;0.33;1.95;1.82;2.21;45.45;34.04;34.16;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:00;48312.97;177846.06;-2813.6;273900.0;0.0;45500.0;451746.27;27584.07;;;50.0;-0.99;1.98;1.89;2.3;50.21;14.17;33.63;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:05;47202.3;177849.77;-3169.77;273900.0;0.0;44033.33;451750.0;27584.07;;;50.0;-0.99;2.18;2.03;2.48;40.05;12.66;32.45;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:10;47251.57;177853.41;-3835.93;273900.0;0.0;43416.67;451753.57;27584.07;;;50.0;-0.99;2.74;2.46;2.96;29.01;10.38;24.67;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:15;27317.53;177856.59;-1259.53;273900.0;0.0;26058.33;451756.73;27584.07;;;50.0;0.25;2.7;2.48;2.91;43.78;41.09;49.09;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:20;24663.7;177858.33;-855.73;273900.0;0.0;23808.33;451758.57;27584.07;;;50.0;0.85;2.68;2.43;2.84;72.3;29.13;61.8;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:25;14902.5;177859.96;264.37;273900.0;0.0;15166.67;451760.23;27584.07;;;50.0;0.97;2.6;2.31;2.81;60.72;56.37;64.12;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:30;14760.6;177861.27;564.27;273900.0;0.0;15325.0;451761.57;27584.07;;;50.0;0.9;2.5;2.34;2.73;51.68;55.17;32.41;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:35;37224.83;177862.94;-2533.53;273900.0;0.0;34691.67;451763.23;27584.07;;;50.0;-0.14;2.5;2.33;2.78;41.5;23.75;29.5;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:40;45686.8;177866.49;-3062.63;273900.0;0.0;42625.0;451766.77;27584.07;;;50.0;-0.99;2.47;2.22;2.69;30.54;13.11;28.09;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:45;44282.17;177869.94;-3258.0;273900.0;0.0;41025.0;451770.3;27584.07;;;50.0;-0.99;2.41;2.17;2.67;29.64;13.64;20.43;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:50;43512.37;177873.33;-2921.57;273900.0;0.0;40591.67;451773.63;27584.07;;;50.0;-0.99;2.54;2.28;2.7;33.9;14.56;28.76;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 14:55;42336.63;177876.7;-2837.5;273900.0;0.0;39500.0;451777.03;27584.07;;;50.0;-0.79;2.54;2.25;2.75;38.55;16.46;24.96;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:00;39006.93;177879.96;126.8;273900.0;0.0;39133.33;451780.3;27584.07;;;50.0;-0.92;2.72;2.44;2.85;86.35;53.25;59.26;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:05;38074.47;177883.15;-441.73;273900.0;0.0;37633.33;451783.47;27584.07;;;50.0;0.2;2.47;2.28;2.68;88.13;45.14;66.65;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:10;32642.17;177886.11;-709.23;273900.0;0.0;31933.33;451786.47;27584.07;;;50.0;0.99;2.68;2.46;2.89;77.53;42.36;56.37;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:15;17502.7;177888.19;1447.67;273900.07;0.0;18950.0;451788.53;27584.07;;;50.0;0.96;2.58;2.35;2.77;56.86;42.11;48.28;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:20;31796.13;177890.03;379.1;273901.0;0.0;32175.0;451790.53;27584.07;;;50.0;0.99;2.33;2.14;2.6;79.82;51.27;52.93;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:25;36274.23;177892.88;-983.3;273901.0;0.0;35291.67;451793.4;27584.07;;;50.0;0.99;2.46;2.27;2.69;83.81;37.36;55.96;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:30;34702.73;177895.79;-511.93;273901.0;0.0;34191.67;451796.33;27584.07;;;50.0;0.99;2.45;2.25;2.7;94.65;43.08;65.05;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:35;33490.0;177898.57;-940.87;273901.0;0.0;32550.0;451799.1;27584.07;;;50.0;0.99;2.44;2.27;2.7;84.66;39.9;59.55;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:40;29780.43;177901.23;286.43;273901.0;0.0;30066.67;451801.8;27584.07;;;50.0;0.99;2.45;2.33;2.76;80.62;48.72;51.79;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:45;21939.5;177903.3;1594.4;273901.0;0.0;23533.33;451803.97;27584.07;;;50.0;0.99;2.42;2.25;2.75;48.31;44.28;47.65;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:50;31991.43;177905.51;-917.3;273901.0;0.0;31075.0;451806.2;27584.07;;;50.0;0.99;2.65;2.49;2.91;69.74;41.84;67.53;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 15:55;15093.1;177907.69;1832.4;273901.0;0.0;16925.0;451808.6;27584.07;;;50.0;0.94;2.78;2.65;3.12;53.43;38.74;48.97;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 16:00;25285.69;177908.93;386.62;273901.0;0.0;25672.41;451809.86;27584.07;;;50.0;0.98;2.88;2.69;3.11;75.0;52.84;56.67;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 16:05;27633.83;177911.3;633.43;273901.0;0.0;28266.67;451812.23;27584.07;;;50.0;0.99;2.83;2.64;3.05;74.97;66.98;65.73;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 16:10;27331.23;177913.57;-573.7;273901.0;0.0;26758.33;451814.6;27584.07;;;50.0;0.99;2.7;2.52;2.85;84.96;50.16;67.43;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 16:15;25956.1;177915.77;68.83;273901.0;0.0;26025.0;451816.77;27584.07;;;50.0;0.99;2.61;2.45;2.88;93.34;62.63;69.77;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 16:20;23684.27;177917.83;1491.47;273901.0;0.0;25175.0;451818.93;27584.07;;;50.0;0.99;2.51;2.39;2.83;51.86;48.21;47.95;0.0;0.0;0.0;0.0;0.0;0.0
25/05/2018 16:25;24130.88;177919.08;776.12;273901.0;0.0;24906.25;451820.0;27584.07;;;50.0;0.99;2.49;2.39;2.75;78.99;64.39;47.61;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 09:45;41831.0;178284.11;-3734.13;274015.0;0.0;38097.83;452299.0;27584.07;;;50.0;0.3;1.22;1.14;1.5;20.67;6.45;12.43;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 09:50;41725.03;178286.93;-3634.27;274015.0;0.0;38091.67;452301.77;27584.07;;;50.0;-0.07;0.96;1.0;1.27;24.19;8.08;12.51;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 09:55;42626.63;178290.11;-3710.63;274015.0;0.0;38916.67;452305.0;27584.07;;;50.0;-0.26;1.03;1.11;1.32;21.23;8.86;12.45;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:00;41574.4;178293.28;-3808.6;274015.0;0.0;37766.67;452308.2;27584.07;;;50.0;-0.26;1.14;1.09;1.4;20.43;9.65;11.3;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:05;42373.4;178296.53;-3399.1;274015.0;0.0;38975.0;452311.43;27584.07;;;50.0;-0.4;1.16;1.16;1.46;34.95;8.4;13.35;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:10;44096.43;178299.81;-3714.1;274015.0;0.0;40383.33;452314.7;27584.07;;;50.0;-0.92;1.12;1.14;1.4;23.59;9.43;11.28;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:15;34672.3;178302.8;594.63;274015.0;0.0;35266.67;452317.73;27584.07;;;50.0;0.0;1.04;1.07;1.34;49.31;38.93;42.02;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:20;42262.71;178306.0;-361.0;274015.0;0.0;41901.79;452321.0;27584.07;;;50.0;-0.99;1.08;1.09;1.35;74.63;37.61;58.61;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:25;43968.55;178310.77;-741.73;274015.0;0.0;43227.27;452325.73;27584.07;;;50.0;-0.99;1.35;1.28;1.66;79.14;35.17;57.62;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:30;28714.7;178312.5;1427.37;274015.0;0.0;30141.67;452327.53;27584.07;;;50.0;0.53;1.37;1.33;1.67;41.77;43.55;43.4;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:35;43954.6;178315.62;-496.1;274015.0;0.0;43458.33;452330.67;27584.07;;;50.0;-0.99;1.43;1.36;1.76;82.7;37.8;60.41;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:40;44609.2;178319.26;-842.6;274015.0;0.0;43766.67;452334.4;27584.07;;;50.0;-0.99;1.53;1.52;1.9;83.99;33.08;48.75;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:45;44444.47;178322.9;-961.9;274015.0;0.0;43483.33;452337.97;27584.07;;;50.0;-0.99;1.65;1.59;1.98;75.07;30.85;47.7;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:50;40669.4;178326.48;-636.5;274015.0;0.0;40033.33;452341.57;27584.07;;;50.0;-0.73;1.67;1.59;2.01;77.27;41.12;53.98;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 10:55;47263.73;178329.9;-1647.67;274015.0;0.0;45616.67;452345.0;27584.07;;;50.0;-0.99;1.45;1.42;1.78;77.33;26.93;32.45;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:00;23464.9;178332.66;1777.2;274015.0;0.0;25241.67;452347.83;27584.07;;;50.0;0.66;1.47;1.5;1.8;30.6;36.97;32.55;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:05;43307.07;178335.59;-1882.87;274015.0;0.0;41425.0;452350.83;27584.07;;;50.0;-0.46;1.52;1.53;1.8;55.0;23.56;37.35;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:10;49491.5;178339.1;-3575.47;274015.0;0.0;45916.67;452354.4;27584.07;;;50.0;-0.99;1.4;1.41;1.68;29.51;13.23;18.39;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:15;48277.3;178342.91;-2594.77;274015.0;0.0;45683.33;452358.17;27584.07;;;50.0;-0.66;1.48;1.45;1.76;50.98;14.5;34.68;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:20;48568.7;178346.63;-3419.7;274015.0;0.0;45150.0;452361.87;27584.07;;;50.0;-0.92;1.6;1.55;1.9;38.73;13.91;22.69;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:25;24726.0;178349.66;574.83;274015.0;0.0;25300.0;452364.97;27584.07;;;50.0;0.92;1.66;1.57;1.95;34.74;45.96;44.1;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:30;21144.0;178351.63;1790.6;274015.03;0.0;22933.33;452367.03;27584.07;;;50.0;0.99;1.66;1.59;1.89;32.09;39.91;29.12;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:35;30943.7;178353.47;31.4;274016.0;0.0;30975.0;452368.97;27584.07;;;50.0;0.2;1.8;1.73;2.14;52.25;41.04;45.31;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:40;42511.9;178356.48;-1495.57;274016.0;0.0;41016.67;452372.1;27584.07;;;50.0;-0.26;1.83;1.76;2.12;47.47;29.36;30.53;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:45;17852.1;178359.2;1973.67;274016.0;0.0;19825.0;452374.77;27584.07;;;50.0;0.79;1.82;1.75;2.14;27.18;35.44;31.65;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:50;13718.03;178360.33;2641.0;274016.0;0.0;16358.33;452376.27;27584.07;;;50.0;0.98;1.78;1.74;2.08;22.59;34.84;28.17;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 11:55;21402.97;178361.68;1139.07;274016.0;0.0;22541.67;452377.7;27584.07;;;50.0;0.73;1.85;1.76;2.14;41.6;48.4;38.66;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:00;26543.5;178363.75;564.93;274016.0;0.0;27108.33;452379.87;27584.07;;;50.0;0.66;1.76;1.69;2.09;48.61;46.79;44.79;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:05;33289.8;178365.94;-481.3;274016.0;0.0;32808.33;452382.1;27584.07;;;50.0;0.07;1.79;1.73;2.08;39.43;36.36;31.79;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:10;34376.07;178369.09;-559.47;274016.0;0.0;33816.67;452385.33;27584.07;;;50.0;0.2;1.83;1.74;2.15;49.25;35.57;39.05;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:15;27045.9;178371.62;1187.9;274016.0;0.0;28233.33;452387.97;27584.07;;;50.0;0.73;1.7;1.64;2.05;38.2;39.95;40.01;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:20;24328.53;178373.42;946.8;274016.0;0.0;25275.0;452389.87;27584.07;;;50.0;0.79;1.8;1.71;2.05;43.52;43.7;37.0;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:25;34663.3;178376.31;-1113.4;274016.33;0.0;33550.0;452392.83;27584.07;;;50.0;0.06;1.75;1.68;2.07;38.47;30.82;28.71;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:30;15049.37;178377.92;2201.17;274017.0;0.0;17250.0;452394.53;27584.07;;;50.0;0.99;1.87;1.79;2.16;24.91;38.2;30.24;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:35;17744.07;178379.3;1864.83;274017.0;0.0;19608.33;452396.1;27584.07;;;50.0;0.99;1.8;1.74;2.08;28.0;49.26;37.39;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:40;18549.1;178380.74;2368.4;274017.0;0.0;20916.67;452397.67;27584.07;;;50.0;0.92;1.78;1.75;2.07;24.82;36.71;29.27;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:45;29517.07;178382.97;433.3;274017.0;0.0;29958.33;452400.07;27584.07;;;50.0;0.59;1.8;1.77;2.13;55.88;49.3;49.44;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:50;30668.53;178385.21;-685.47;274017.0;0.0;29983.33;452402.33;27584.07;;;50.0;0.53;1.9;1.82;2.24;62.78;39.42;53.24;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 12:55;33480.6;178387.75;-930.53;274017.0;0.0;32550.0;452404.9;27584.07;;;50.0;0.26;1.8;1.74;2.15;63.1;34.88;46.71;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:00;37950.73;178390.44;32.83;274017.0;0.0;37983.33;452407.63;27584.07;;;50.0;-0.13;1.82;1.8;2.19;59.81;31.57;38.15;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:05;45252.6;178393.94;-1386.17;274017.0;0.0;43866.67;452411.23;27584.07;;;50.0;-0.53;1.91;1.83;2.27;60.53;25.69;36.61;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:10;48141.1;178397.81;-2733.77;274017.0;0.0;45391.67;452415.07;27584.07;;;50.0;-0.59;1.91;1.79;2.26;57.42;17.35;31.62;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:15;29607.53;178400.82;-549.27;274017.0;0.0;29058.33;452418.03;27584.07;;;50.0;0.59;1.96;1.85;2.28;70.1;39.52;53.78;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:20;33463.07;178403.72;228.77;274017.0;0.0;33691.67;452421.03;27584.07;;;50.0;0.07;1.93;1.86;2.25;47.47;29.87;39.39;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:25;45007.93;178406.6;-1233.33;274017.0;0.0;43775.0;452423.93;27584.07;;;50.0;-0.53;1.88;1.87;2.21;70.39;24.44;48.4;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:30;45825.93;178410.53;-1959.83;274017.0;0.0;43866.67;452427.83;27584.07;;;50.0;-0.26;1.94;1.92;2.3;64.97;19.92;43.61;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:35;34497.43;178413.34;-914.2;274017.0;0.0;33583.33;452430.73;27584.07;;;50.0;0.2;1.9;1.89;2.23;57.09;33.18;49.8;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:40;16119.97;178415.68;2681.37;274017.5;0.0;18800.0;452433.2;27584.07;;;50.0;0.99;1.81;1.79;2.15;26.36;37.89;33.11;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:45;11307.07;178416.72;2768.77;274018.0;0.0;14075.0;452434.43;27584.07;;;50.0;0.98;1.88;1.87;2.23;25.96;33.3;31.28;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:50;12994.57;178417.72;2406.13;274018.0;0.0;15400.0;452435.63;27584.07;;;50.0;0.98;1.84;1.81;2.21;27.39;38.1;32.85;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 13:55;16126.27;178418.95;1574.63;274018.0;0.0;17700.0;452437.07;27584.07;;;50.0;0.99;1.87;1.8;2.22;37.18;51.57;48.52;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:00;15144.0;178420.26;2648.57;274018.0;0.0;17791.67;452438.5;27584.07;;;50.0;0.98;1.97;1.87;2.29;28.16;37.12;32.42;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:05;16444.0;178421.56;2181.97;274018.53;0.0;18625.0;452440.07;27584.07;;;50.0;0.99;2.0;1.88;2.36;29.55;45.42;38.77;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:10;15031.4;178422.9;2286.1;274019.0;0.0;17316.67;452441.57;27584.07;;;50.0;0.98;2.16;1.96;2.48;31.75;47.52;35.49;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:15;12269.17;178424.01;2139.93;274019.0;0.0;14408.33;452442.8;27584.07;;;50.0;0.98;2.15;1.94;2.45;32.24;45.15;38.26;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:20;17388.6;178425.17;2003.03;274019.0;0.0;19391.67;452444.3;27584.07;;;50.0;0.98;2.26;2.05;2.56;34.31;50.54;40.19;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:25;45332.0;178427.77;-1490.53;274019.0;0.0;43841.67;452446.87;27584.07;;;50.0;-0.92;2.19;1.94;2.48;80.62;26.05;47.28;0.0;0.0;0.0;0.0;0.0;0.0
28/05/2018 14:30;17599.13;178430.54;1859.9;274019.0;0.0;19458.33;452449.73;27584.07;;;50.0;0.78;2.31;2.04;2.58;39.75;40.22;44.0;0.0;0.0;0.0;0.0;0.0;0.0
